item,date,category,qty,member_base_unit,actual_qty_in_base_unit
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-24,Other Beverages,18.0,Eaches,0.120039
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-25,Other Beverages,26.0,Eaches,0.168407
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-26,Other Beverages,9.0,Eaches,0.058336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-27,Espresso Drinks,11.0,Eaches,0.073337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-28,Other Beverages,5.0,Eaches,0.031668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-29,Other Beverages,6.0,Eaches,0.040035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-30,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-05-31,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-01,Blended Drinks,16.0,Eaches,0.106672
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-02,Other Beverages,14.0,Eaches,0.091737
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-03,Other Beverages,16.0,Eaches,0.10670500000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-04,Other Beverages,10.0,Eaches,0.065036
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-05,Other Beverages,9.0,Eaches,0.058336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-06,Other Beverages,9.0,Eaches,0.058369000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-07,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-08,Other Beverages,6.0,Eaches,0.040035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-09,Other Beverages,7.0,Eaches,0.046702
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-10,Other Beverages,9.0,Eaches,0.058336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-11,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-12,Other Beverages,11.0,Eaches,0.07337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-13,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-14,Other Beverages,13.0,Eaches,0.086704
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-15,Other Beverages,29.0,Eaches,0.18507400000000002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-16,Other Beverages,11.0,Eaches,0.07337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-17,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-18,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-19,Espresso Drinks,11.0,Eaches,0.073337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-20,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-21,Other Beverages,14.0,Eaches,0.093404
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-22,Other Beverages,14.0,Eaches,0.093404
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-23,Other Beverages,15.0,Eaches,0.098371
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-24,Other Beverages,12.0,Eaches,0.080037
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-25,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-26,Other Beverages,10.0,Eaches,0.066703
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-27,Other Beverages,16.0,Eaches,0.10670500000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-28,Other Beverages,15.0,Eaches,0.10007100000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-29,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-06-30,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-01,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-02,Other Beverages,12.0,Eaches,0.078403
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-03,Other Beverages,11.0,Eaches,0.07337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-04,Other Beverages,15.0,Eaches,0.096671
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-05,Other Beverages,15.0,Eaches,0.100038
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-06,Other Beverages,12.0,Eaches,0.080037
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-07,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-08,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-09,Espresso Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-10,Other Beverages,8.0,Eaches,0.053369
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-11,Other Beverages,10.0,Eaches,0.065003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-12,Other Beverages,8.0,Eaches,0.051669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-13,Other Beverages,9.0,Eaches,0.058369000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-14,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-15,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-16,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-17,Espresso Drinks,9.0,Eaches,0.060003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-18,Iced Coffee,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-19,Espresso Drinks,11.0,Eaches,0.073337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-20,Other Beverages,11.0,Eaches,0.068402
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-21,Other Beverages,2.0,Eaches,0.013367
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-22,Other Beverages,10.0,Eaches,0.066769
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-23,Other Beverages,11.0,Eaches,0.07167
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-24,Espresso Drinks,12.0,Eaches,0.080004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-25,Other Beverages,8.0,Eaches,0.051669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-26,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-27,Other Beverages,3.0,Eaches,0.018334
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-28,Other Beverages,9.0,Eaches,0.063269
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-29,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-30,Other Beverages,6.0,Eaches,0.038335
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-07-31,Other Beverages,12.0,Eaches,0.07667
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-01,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-02,Other Beverages,12.0,Eaches,0.078337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-03,Other Beverages,8.0,Eaches,0.051669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-04,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-05,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-06,Espresso Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-07,Other Beverages,11.0,Eaches,0.070003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-08,Other Beverages,10.0,Eaches,0.066703
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-09,Blended Drinks,12.0,Eaches,0.080004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-10,Blended Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-11,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-12,Blended Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-13,Other Beverages,7.0,Eaches,0.048302
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-14,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-15,Other Beverages,12.0,Eaches,0.078337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-16,Other Beverages,18.0,Eaches,0.116672
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-17,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-18,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-19,Espresso Drinks,9.0,Eaches,0.060003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-20,Other Beverages,10.0,Eaches,0.066703
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-21,Other Beverages,8.0,Eaches,0.055035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-22,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-23,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-24,Espresso Drinks,1.0,Eaches,0.006667
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-25,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-26,Other Beverages,8.0,Eaches,0.055002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-27,Espresso Drinks,11.0,Eaches,0.073337
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-28,Espresso Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-29,Other Beverages,9.0,Eaches,0.060036
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-30,Other Beverages,12.0,Eaches,0.08007
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-08-31,Other Beverages,10.0,Eaches,0.065003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-01,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-02,Espresso Drinks,9.0,Eaches,0.060003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-03,Other Beverages,9.0,Eaches,0.061636
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-04,Other Beverages,6.0,Eaches,0.036668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-05,Espresso Drinks,10.0,Eaches,0.06667000000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-06,Other Beverages,7.0,Eaches,0.048302
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-07,Other Beverages,12.0,Eaches,0.07670300000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-08,Other Beverages,5.0,Eaches,0.031668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-09,Other Beverages,9.0,Eaches,0.059969
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-10,Other Beverages,6.0,Eaches,0.036668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-11,Other Beverages,11.0,Eaches,0.07330300000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-12,Other Beverages,7.0,Eaches,0.046735
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-13,Other Beverages,9.0,Eaches,0.058369000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-14,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-15,Other Beverages,12.0,Eaches,0.08007
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-16,Other Beverages,20.0,Eaches,0.131736
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-17,Other Beverages,9.0,Eaches,0.061702
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-18,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-19,Other Beverages,8.0,Eaches,0.056602
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-20,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-21,Other Beverages,12.0,Eaches,0.078469
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-22,Other Beverages,6.0,Eaches,0.038368
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-23,Other Beverages,2.0,Eaches,0.013367
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-24,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-25,Espresso Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-26,Other Beverages,10.0,Eaches,0.073202
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-27,Other Beverages,14.0,Eaches,0.09180300000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-28,Other Beverages,8.0,Eaches,0.053402000000000005
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-29,Other Beverages,11.0,Eaches,0.075003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-09-30,Other Beverages,7.0,Eaches,0.046702
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-01,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-02,Other Beverages,11.0,Eaches,0.07173600000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-03,Other Beverages,10.0,Eaches,0.06833600000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-04,Other Beverages,10.0,Eaches,0.066769
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-05,Other Beverages,9.0,Eaches,0.060035000000000005
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-06,Other Beverages,7.0,Eaches,0.044968
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-07,Other Beverages,7.0,Eaches,0.053201
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-08,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-09,Other Beverages,4.0,Eaches,0.023334
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-10,Other Beverages,7.0,Eaches,0.048302
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-11,Other Beverages,8.0,Eaches,0.053435
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-12,Other Beverages,6.0,Eaches,0.038401000000000005
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-13,Other Beverages,7.0,Eaches,0.045035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-14,Other Beverages,8.0,Eaches,0.051768
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-15,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-16,Other Beverages,9.0,Eaches,0.058369000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-17,Other Beverages,10.0,Eaches,0.069935
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-18,Other Beverages,20.0,Eaches,0.135071
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-19,Other Beverages,6.0,Eaches,0.039968000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-20,Espresso Drinks,2.0,Eaches,0.013334
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-21,Other Beverages,7.0,Eaches,0.046635
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-22,Espresso Drinks,5.0,Eaches,0.033335000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-23,Other Beverages,6.0,Eaches,0.041635
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-24,Other Beverages,10.0,Eaches,0.066703
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-25,Other Beverages,11.0,Eaches,0.070035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-26,Other Beverages,6.0,Eaches,0.041635
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-27,Other Beverages,3.0,Eaches,0.020034
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-28,Espresso Drinks,3.0,Eaches,0.020001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-29,Espresso Drinks,2.0,Eaches,0.013334
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-30,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-10-31,Other Beverages,9.0,Eaches,0.061636
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-01,Other Beverages,12.0,Eaches,0.08007
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-02,Espresso Drinks,6.0,Eaches,0.040002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-03,Other Beverages,5.0,Eaches,0.033368
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-04,Other Beverages,11.0,Eaches,0.07167
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-05,Other Beverages,9.0,Eaches,0.058369000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-06,Other Beverages,9.0,Eaches,0.060036
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-07,Other Beverages,15.0,Eaches,0.101703
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-08,Other Beverages,15.0,Eaches,0.098436
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-09,Other Beverages,7.0,Eaches,0.046702
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-10,Other Beverages,11.0,Eaches,0.07340200000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-11,Other Beverages,15.0,Eaches,0.100236
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-12,Other Beverages,9.0,Eaches,0.056702
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-13,Other Beverages,9.0,Eaches,0.060135
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-14,Other Beverages,8.0,Eaches,0.055035
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-15,Other Beverages,17.0,Eaches,0.111737
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-16,Other Beverages,10.0,Eaches,0.065036
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-17,Other Beverages,11.0,Eaches,0.073436
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-18,Other Beverages,17.0,Eaches,0.113471
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-19,Espresso Drinks,8.0,Eaches,0.053336
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-20,Espresso Drinks,7.0,Eaches,0.046669
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-21,Other Beverages,21.0,Eaches,0.13997300000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-22,Other Beverages,21.0,Eaches,0.135105
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-23,Other Beverages,24.0,Eaches,0.16170700000000002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-24,Other Beverages,11.0,Eaches,0.074936
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-25,Other Beverages,17.0,Eaches,0.10837100000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-26,Other Beverages,18.0,Eaches,0.12007200000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-27,Other Beverages,7.0,Eaches,0.045068000000000004
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-28,Espresso Drinks,4.0,Eaches,0.026668
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-29,Other Beverages,16.0,Eaches,0.10513700000000001
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-11-30,Other Beverages,22.0,Eaches,0.145204
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-01,Other Beverages,11.0,Eaches,0.073403
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-02,Other Beverages,13.0,Eaches,0.088436
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-03,Other Beverages,20.0,Eaches,0.133472
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-04,Other Beverages,18.0,Eaches,0.11847
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-05,Other Beverages,24.0,Eaches,0.160072
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-06,Other Beverages,27.0,Eaches,0.175173
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-07,Other Beverages,22.0,Eaches,0.14513900000000002
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-08,Other Beverages,17.0,Eaches,0.115203
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-09,Other Beverages,17.0,Eaches,0.111903
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-10,Other Beverages,19.0,Eaches,0.12997
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-11,Other Beverages,18.0,Eaches,0.116837
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-12,Other Beverages,25.0,Eaches,0.166807
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-13,Other Beverages,28.0,Eaches,0.184974
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-14,Other Beverages,26.0,Eaches,0.168638
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-15,Other Beverages,16.0,Eaches,0.10687
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-16,Other Beverages,13.0,Eaches,0.083403
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-17,Other Beverages,13.0,Eaches,0.090003
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-18,Other Beverages,11.0,Eaches,0.07167
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-19,Other Beverages,11.0,Eaches,0.073436
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-20,Other Beverages,16.0,Eaches,0.10177
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-21,Other Beverages,12.0,Eaches,0.07997
Simple Syrups - Chocolate - 1L Bottle - Case of 6,2025-12-22,Other Beverages,19.0,Eaches,0.125171
